ProjID,SiteID,LetterID,NIC-Klein-Midpoint-Annual,FAvialNum,Date,Transect,Depth.m,genusSpecies,phylum,class,order,family,genus,species,Replicate,Tissue,VialAmount,DissectedBy,LinkedTo,FAsampleName,batch,DESCRIPTION,LAT_DEG,LAT_MIN,LON_DEG,LON_MIN,LAT_DD,LON_DD,sp.abrev,type,season,8:0,9:0,10:0,11:0,11:1,12:0,13:0,13:1,i-14:0,14:0,14:1,14:1w5,i-15:0,a-15:0,15:0,15:1w7,15:1w5,i-16:0,16:0,16:1w13,16:1w9,16:1w7t,16:1w8c,16:1w7c,16:1w6c,16:1w5t,16:1w5c,16:2w6,i-17:0,a-17:0,16:2w5,16:2w4,17:0,16:3w4,16:3w3,17:1w9c,17:1w7c,16:4w3,16:4w1,17:2,18:0,18:1w9t,18:1w9c,18:1w8c,18:1w7c,18:1w5c,18:1w6c,"18:2w7,12c",18:2w6t,18:2w6c,18:2w3,18:2,18:3w6,18:3w4,19:0,18:3w3,18:4w3c,18:4w1,18:5w3,20:0,20:1w11,20:1w9,20:1w7,20:1w5,20:2w6,20:3n7,20:3w6,20:4w6,20:3w3,20:4w3,20:5w3,21:0,22:0,22:1w9c,22:1w7c,22:2w6,21:5w3,23:0,22:4w6,22:5w6,22:3w6,22:6w4,22:5w3,22:6w3,24:0,24:1,24:1w9,26:0,26:4w2,27:0,28:0,29:0,16:2w9,16:4n6,18:1nX,24:1w7,14:4w3,18:3w1,20:4,a-16:0,16:1w?...22,16:1w?...24,17:1w?,18:1w?,18:2w?...39,18:2w?...40,18:2w?...42,18:4w3,20:1w?...49,20:1w?...50,20:1w?...52,20:1w?...53,20:2w?,20:3w?,22:2?...64,22:2?...65,22:3?,22:4w3
05F0358,5,L,57.87755,358,2019.04.30,NA,5-30m,Nacella concinna,Mollusca,Gastropoda,NA,Nacellidae,Nacella,concinna,1,gonad,1ml,Lowe?,see comments,358__NACO.qgd,NA,Small island off a small island to the north of Pinero Island,67,32.929,67,46.282,-67.54881667,-67.77136667,"NACO",invert,winter,0,0,0,0,0,0,0.01708233,0,0.03251425,2.60249875,0,0.0344678,0.19585459,0.08072427,0.73968803,0,0,0.06917138,24.4388623,0,0,0,0,0.57157048,0,0,0,0.04591965,0.343763,0.09438789,0,0,0.90778874,0.01342785,0.00624238,0.00922323,0,0,0.00950952,0,7.38369385,0,1.80117286,0,11.2997078,0,0,0,0,0.14335575,0,0,0,0,0,0.29993164,0,0.20837864,0,0.07581233,0,1.22158609,0,0,0.57975518,0,0.05195432,0.79702023,2.14974115,0.37201088,38.8455394,0,0.01150798,0.01952427,0,0.00305383,0,0,0.0194962,0,0,0,0.43702816,0.46214924,0,0,0.00101046,0,0,0,0,0,0,0,0,0,0,0,0,0.00610204,0.04165889,0.11839185,0,0.43916696,0.12035663,0.02271282,0.43802178,0.05638349,0.04211921,1.00366986,0.77906778,0.07754694,0,0.16235795,0.14082399,0.14349609,0.01016632,0.00177953
05F0359,5,L,57.87755,359,2019.04.30,NA,5-30m,Nacella concinna,Mollusca,Gastropoda,NA,Nacellidae,Nacella,concinna,2,gonad,1ml,Lowe?,see comments,359__NACO.qgd,NA,Small island off a small island to the north of Pinero Island,67,32.929,67,46.282,-67.54881667,-67.77136667,"NACO",invert,winter,0,0,0,0,0,0,0.0118144,0,0.04743647,4.91571481,0,1.22901214,0.10293164,0.04894764,0.44586059,0,0,0.09160228,27.6928601,0,0,0,0,3.77554781,0,0,0,0.05964334,0.57840608,0.13555094,0,0,0.32584591,0.01854259,0.02150442,0.00649592,0,0.00812724,0.02459441,0,3.4033423,0,11.5492435,0,13.5621664,0,0,0,0,0.30829386,0,0,0,0,0,0.49214542,0,0.28035137,0,0.07313889,0,1.26904402,0,0,0.89685454,0,0.19060112,1.41063432,0.60998856,0.65108041,11.3883346,0,0.01657575,0.06861071,0,0.01503877,0,0,0.09967345,0,0,0,1.08810178,1.39253493,0,0,0.01379192,0,0,0,0,0,0,0,0,0,0,0,0,7.0308e-4,0.03497328,0.43376585,0.00288262,0,4.09398736,0.02543188,1.34658116,0.26940826,0.04059702,2.07433099,1.32457747,0.30116695,0,0.06545931,0.8730789,0.69927513,0.04740087,0.04633646
05F0360,5,L,57.87755,360,2019.04.30,NA,5-30m,Nacella concinna,Mollusca,Gastropoda,NA,Nacellidae,Nacella,concinna,3,gonad,1ml,Lowe?,see comments,360__NACO.qgd,NA,Small island off a small island to the north of Pinero Island,67,32.929,67,46.282,-67.54881667,-67.77136667,"NACO",invert,winter,0,0,0,0,0,0,0.01890223,0,0.05564792,3.44330368,0,0.04693502,0.25538403,0.08908135,0.98508183,0,0,0.08400126,26.9721165,0,0,0,0,0.569262,0,0,0,0.01516258,0.47558622,0.11606511,0,0,1.30294228,0.00939283,0.00305971,0.01879538,0,0,0,0,6.86629669,0,2.76934122,0,10.6856828,0,0,0,0,0.16138771,0,0,0,0,0,0.30639867,0,0.07521066,0.00191354,0.0750941,0,1.48716613,0,0,0.60058763,0,0.02854761,0.67150498,1.86999935,0.30289214,35.1215013,0,0.01614363,0.02605127,0,0.00819809,0,0,0,0,0,0,0.32139612,0.6737779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786783,0.04063104,0.09929982,0.00852834,0.56872776,0.11356877,0,0.22732209,0.10927546,0.05364697,1.16609055,0.71231086,0.08181575,0,0.03454076,0.16538962,0.07758072,0.00353567,0
05F0364,5,L,57.87755,364,2019.04.30,NA,5-30m,Isotealia antarctica,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Isotealia,antarctica,1,tentacle,1ml,Lowe?,05S051,364__ISAN.qgd,NA,Small island off a small island to the north of Pinero Island,67,32.929,67,46.282,-67.54881667,-67.77136667,ISAN,invert,winter,0,0,0,0,0,0,0.02767518,0,0.03713001,1.03745951,0,0,1.78147541,0.15808947,1.35739536,0,0,1.10950171,13.3699333,0,0,0,0,1.32740539,0,0,0,0.24250775,1.32518757,1.81482736,0,0,1.75762236,0.02533571,0.00476708,0.00935787,0,0.00601351,0.0052854,0,10.191586,0,0.37965838,0,2.75390936,0,0,0,0,0.28621719,0,0,0.02406461,0,0,0.1357279,0,0.0193892,8.2684e-4,0.37650089,0,0.50021764,0,0,0.32130567,0,0.06842105,2.1037278,0.06872076,0.21579164,29.5581386,0,0.08938635,5.64791703,0,0.23283079,0,0,2.79525112,0,0,0,10.0603325,0.15158938,0,0,0.03750905,0,0,0,0,0,0,0,0,0,0,0,0,1.42757233,0.10279553,0.16032492,0.01440879,0.19963397,0.03606517,0.03364637,0.21633992,0.27085463,0.10814616,1.71987707,3.33748397,0.11951558,0,0,0.36086154,0.14404385,0.03220426,0.30020816
05F0365,5,L,57.87755,365,2019.04.30,NA,5-30m,Isotealia antarctica,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Isotealia,antarctica,2,tentacle,1ml,Lowe?,05S052,365__ISAN.qgd,NA,Small island off a small island to the north of Pinero Island,67,32.929,67,46.282,-67.54881667,-67.77136667,ISAN,invert,winter,0,0,0,0,0,0,0.03622075,0,0.05523452,1.12242228,0,0,1.4215672,0.15278903,1.60135948,0,0,1.12857718,13.2418733,0,0,0,0,1.17263531,0,0,0,0.36334465,1.32778205,2.01519727,0,0,2.25792789,0.02751894,0.0197335,0.01308332,0,0.00642758,0.0441379,0,11.8285748,0,0.50805886,0,3.08490227,0,0,0,0,0.30964422,0,0,0,0,0,0.18882428,0,0.02185562,0.28081194,0.32902528,0,0.79264388,0,0,0.22355176,0,0.07725153,3.28569502,0.08996385,0.26536349,24.6586221,0,0.0884817,4.56586104,0,0.18642206,0,0,3.25400418,0.00926017,0,0,8.75358565,0.46928006,0,0,0.17353351,0,0,0,0,0,0,0,0,0,0,0,0,1.48193821,0.21601118,0.1740325,0.02020838,0.19659303,0.14048945,0.06348742,0.27735978,0.33472199,0.20231571,2.76655438,3.43125326,0.31335052,0,0.23641434,0.25831634,0.1224746,0.06237256,0.24901907
05F0369,5,L,57.87755,369,2019.04.30,NA,5-30m,Sterechinus neumayeri,Echinodermata,Echinoidea,Camarodonta,Echinidae,Sterechinus,neumeyeri,1,gonad,0.5ml,Lowe?,05S059,369__STNE.qgd,NA,Small island off a small island to the north of Pinero Island,67,32.929,67,46.282,-67.54881667,-67.77136667,STNE,invert,winter,0,0,0,0,0,0,0.11625241,0,0.14275055,9.99653059,0,0.07439844,0.5013862,0.36159658,1.37965369,0,0,0.10845247,16.1973444,0,0,0,0,10.1078874,0,0,0,1.32886518,0.32524912,0.10476584,0,0,0.34478453,0.64893696,0.02929261,0.0139287,0,0.05103579,1.15995752,0,4.83685857,0,0.77169794,0,5.93734194,0,0,0,0,0.7350644,0,0,0.29835015,0,0,0.54595705,0,0.04149678,0,0.77422249,0,1.18737529,0,0,0.54739712,0,0.02939281,1.1662479,0.15725786,0.20458763,23.1250654,0,0.00990104,1.25372489,0,0.02892572,0,0,0.05797105,0.06646435,0,0,0.76088857,4.97473294,0,0,0.0301379,0,0,0,0,0,0,0,0,0,0,0,0,0.02764405,0.28726764,0.46593736,0,0.82351275,0.09489551,0.06654516,0.29859744,3.25607761,0.26523354,1.56396729,1.96098685,0.09968602,0.02383782,0.04903813,0.0270315,0.09365586,0.01135889,0.05056385
05F0370,5,L,57.87755,370,2019.04.30,NA,5-30m,Sterechinus neumayeri,Echinodermata,Echinoidea,Camarodonta,Echinidae,Sterechinus,neumeyeri,2,gonad,0.5ml,Lowe?,05S060,370__STNE.qgd,NA,Small island off a small island to the north of Pinero Island,67,32.929,67,46.282,-67.54881667,-67.77136667,STNE,invert,winter,0,0,0,0,0,0,0.1231602,0,0.1290918,11.0382867,0,0.09874702,0.50386976000000006,0.27550844,1.16894242,0,0,0.06739503,18.3354564,0,0,0,0,11.9781974,0,0,0,1.15023408,0.2323672,0.06072076,0,0,0.25759372,0.50950231,0.03971373,0.01198642,0,0.07559246,1.2541388,0,5.18397558,0,0.72441157,0,6.06976257,0,0,0,0,0.62414468,0,0,0.34885806,0,0,0.56261387,0,0.05417629,0,0.63880278,0,1.17925123,0,0,0.58576844,0,0.04432427,1.44514424,0.19940004,0.20075889,21.2437007,0,0.02411578,1.16944849,0,0.02611872,0,0,0.03119097,0.05692849,0,0,0.43917927,2.87327418,0,0,0.01225424,0,0,0,0,0,0,0,0,0,0,0,0,0.0136213,0.15127036,0.45543282,0,0.81412483,0.07843338,0.09484795,0.24647815,3.38032006,0.21413537,1.44367203,1.8316408,0.05738855,0.00768807,0.04308044,0.01822855,0.08647964,0.00686487,0.00814649
05F0371,5,L,57.87755,371,2019.04.30,NA,5-30m,Sterechinus neumayeri,Echinodermata,Echinoidea,Camarodonta,Echinidae,Sterechinus,neumeyeri,3,gonad,0.5ml,Lowe?,05S061,371__STNE.qgd,NA,Small island off a small island to the north of Pinero Island,67,32.929,67,46.282,-67.54881667,-67.77136667,STNE,invert,winter,0,0,0,0,0,0,0.12099166,0,0.33287463,10.3642975,0,0.09294817,0.81733457,0.60239641,1.25711891,0,0,0.15373414,16.1186596,0,0,0,0,8.6606802,0,0,0,1.20486974,0.47431278,0.14751674,0,0,0.32000506,0.67110712,0.02744482,0.01551505,0,0.09498664,1.06016069,0,5.49714295,0,0.68164224,0,6.43580028,0,0,0,0,0.55021246,0,0,0.20660371,0,0,0.5560653,0,0.04577425,0,0.74944158,0,0.96493493,0,0,0.62453688,0,0.03402676,1.39410556,0.23641141,0.18835454,23.45746,0,0.01305519,1.12077274,0,0.03866221,0,0,0.0543863,0.05455519,0,0,0.86624929,4.1500675,0,0,0.01672743,0,0,0,0,0,0,0,0,0,0,0,0,0.02945318,0.22092813,0.68567736,0,0.92067907,0.14053179,0.12678764,0.33369905,2.96075462,0.24992144,1.57365408,1.83210562,0.1585736,0.02781104,0.04978596,0.03953847,0.13419567,0.01494984,0.02697659
05F0372,5,L,57.87755,372,2019.04.30,NA,5-30m,Sterechinus neumayeri,Echinodermata,Echinoidea,Camarodonta,Echinidae,Sterechinus,neumeyeri,4,gonad,0.5ml,Lowe?,NA,372__STNE.qgd,NA,Small island off a small island to the north of Pinero Island,67,32.929,67,46.282,-67.54881667,-67.77136667,STNE,invert,winter,0,0,0,0,0,0,0.11489141,0,0.17435589,11.0110085,0,0.07904183,0.60670858,0.49510091,1.1084258,0,0,0.09602209,16.9652262,0,0,0,0,8.96467975,0,0,0,1.44529047,0.30411571,0.09510349,0,0,0.2201971,0.79522791,0.03758302,0.01410546,0,0.07894722,1.58496562,0,4.72188239,0,0.7466004,0,5.98675912,0,0,0,0,0.62981687,0,0,0.31817845,0,0,0.63187378,0,0.08626851,0,0.75693077,0,0.95529829,0,0,0.66487604,0,0.04964376,1.05378318,0.25702021,0.27154682,23.2304201,0,0.01911347,1.12044993,0,0.02989551,0,0,0.03726563,0.03779969,0,0,0.45665728,3.70990592,0,0,0.01720609,0,0,0,0,0,0,0,0,0,0,0,0,0.0221897,0.21773429,0.42757966,0,0.785926,0.08415666,0.08131542,0.36298509,4.14538671,0.26051759,1.60244637,1.72219932,0.08089427,0.01696195,0.04368053,0.01650418,0.11734507,0.00489815,0.02705428
05F0373,5,L,57.87755,373,2019.04.30,NA,5-30m,Sterechinus neumayeri,Echinodermata,Echinoidea,Camarodonta,Echinidae,Sterechinus,neumeyeri,5,gonad,0.5ml,Lowe?,NA,373__STNE.qgd,NA,Small island off a small island to the north of Pinero Island,67,32.929,67,46.282,-67.54881667,-67.77136667,STNE,invert,winter,0,0,0,0,0,0,0.0811472,0,0.10073117,11.9490604,0,0.07370614,0.63372204,0.22106926,1.10742035,0,0,0.07921403,17.8021303,0,0,0,0,9.3871898,0,0,0,0.95495563000000006,0.30805528,0.07861769,0,0,0.25237675,0.43031342,0.04642225,0.01464293,0,0.14970586,0.94574195,0,4.56542584,0,0.83021385,0,5.7681907,0,0,0,0,0.78913239,0,0,0.35391396,0,0,0.6482208,0,0.0651019,0,0.55120197,0,1.06222681,0,0,0.68774263,0,0.04494452,2.65707423,0.3231602,0.23382489,21.4065979,0,0.03197919,1.08480228,0,0.04039666,0,0,0.05635677,0.01403021,0,0,0.55436385,4.1464362,0,0,0.01564556,0,0,0,0,0,0,0,0,0,0,0,0,0.01512786,0.20950301,0.3580588,0,0.88525672,0.08548536,0.06056714,0.25917888,3.63604374,0.2021537,1.76347867,1.68319977,0.08018061,0.01415472,0.0493777,0.0220971,0.10246775,0.0058847,0.02054073
06F0395,6,K,82.89796,395,2019.05.02,NA,5-30m,Odontaster validus,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Odontaster,validus,1,tube foot,1ml,Schram,06S010,395__ODVA.qgd,NA,Tutton Point on Laird Island,66,52.639,67,34.512,-66.87731667,-67.5752,ODVA,invert,winter,0,0,0,0,0,0,0.02691854,0,0.48800708,1.01143299,0,0.00899648,0.90109473,0.26892549,0.34740689,0,0,0.28293116,1.91960439,0,0,0,0,0.46771628,0,0,0,0.0550185,0.07505529,0.05017469,0,0,0.2698529,0.02673542,0.00294763,0,0,0.02412449,0.04554945,0,11.8337258,0,0.27134148,0,4.49490591,0,0,0,0,1.35917067,0,0,0,0,0,0.05731635,0,0.03260115,0,0.42545116,0,2.2480259399999998,0,0,0.37441994,0,0.0307227,20.5792741,0.08597748,0.09289466,24.6492133,0,0.01800476,0.22120223,0,0.68027055,0,0,0.07494306,0,0,0,0.05155104,0.1899479,0,0,0.52060232,0,0,0,0,0,0,0,0,0,0,0,0,0.12622238,0.10554761,0.02506372,0,0.19317316,1.3449169,0.09188455,0.14638322,0.14902368,0.14947853,17.0891321,5.2278026,0.36045562,0,0,0.08500871,0.11202768,0.22982065,0
06F0396,6,K,82.89796,396,2019.05.02,NA,5-30m,Odontaster validus,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Odontaster,validus,2,tube foot,1ml,Schram,06S011,396__ODVA.qgd,NA,Tutton Point on Laird Island,66,52.639,67,34.512,-66.87731667,-67.5752,ODVA,invert,winter,0,0,0,0,0,0,0.02647865,0,0.37150723,1.28485431,0,0.01231803,0.76142753,0.26965741,0.39016769,0,0,0.21232397,2.05875343,0,0,0,0,0.49571974,0,0,0,0.04855983,0.08467794,0.05043227,0,0,0.2455673,0.02013196,0.01295355,0,0,0.02536969,0.02624406,0,11.7842149,0,0.80580742,0,4.65313651,0,0,0,0,2.66252466,0,0,0,0,0,0.10174745,0,0.0474466,0,0.79303301,0,3.64669616,0,0,0.36765145,0,0.05088439,13.5976697,0.14595673,0.12498025,26.5549553,0,0.01870311,0.43936304,0,0.54441606,0,0,0.12875073,0,0,0,0.13122031,0.19923393,0,0,1.1943927,0,0,0,0,0,0,0,0,0,0,0,0,0.12138038,0.1790849,0.0439363,0,0.21738255,1.3848914,0.21887539,0.18382786,0.15548956,0.19117261,16.0645816,5.73096855,0.53795848,0,0,0.22393397,0.13723857,0.21934457,0
06F0397,6,K,82.89796,397,2019.05.02,NA,5-30m,Odontaster validus,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Odontaster,validus,3,tube foot,1ml,Schram,06S012,397__ODVA.qgd,NA,Tutton Point on Laird Island,66,52.639,67,34.512,-66.87731667,-67.5752,ODVA,invert,winter,0,0,0,0,0,0,0.02451774,0,0.39828383,1.05078026,0,0.01721619,0.82514572,0.22880039,0.34484632,0,0,0.20476506,2.31684826,0,0,0,0,0.64590845,0,0,0,0.05571893,0.07482458,0.04532691,0,0,0.24229293,0.02110063,0.00261308,0,0,0.02747253,0.03888466,0,11.9877513,0,0.71399932,0,5.20520754,0,0,0,0,2.14558591,0,0,0,0,0,0.08574424,0,0.037754,0,0.52597807,0,2.66131769,0,0,0.38495209,0,0.05689984,17.6191775,0.10026694,0.12677967,25.5010044,0,0.01297495,0.30560487,0,0.56567681,0,0,0.10352324,0,0,0,0.09481465,0.2805796,0,0,0.79124602,0,0,0,0,0,0,0,0,0,0,0,0,0.10826699,0.09085985,0.04847266,0,0.20471984,1.43951127,0.18566445,0.17826239,0.11550824,0.10421671,15.5278181,5.25759982,0.40643463,0,0,0.12282989,0.15942811,0.17821716,0
06F0398,6,K,82.89796,398,2019.05.02,NA,5-30m,Odontaster validus,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Odontaster,validus,4,tube foot,1ml,Schram,NA,398__ODVA.qgd,NA,Tutton Point on Laird Island,66,52.639,67,34.512,-66.87731667,-67.5752,ODVA,invert,winter,0,0,0,0,0,0,0.02622142,0,0.62679883,0.40273774,0,0.01590106,0.76691364,0.26512245,0.24735854,0,0,0.26693814,1.1468334,0,0,0,0,0.11717107,0,0,0,0.02630788,0.03883694,0.04252335,0,0,0.22254408,0.00763219,8.1745e-4,0,0,0.01711152,0.00816668,0,11.8015724,0,0.1527382,0,3.32193789,0,0,0,0,2.43956668,0,0,0,0,0,0.04823767,0,0.00819026,0,0.4258151,0,1.69707449,0,0,0.39283397,0,0.03699767,21.4199759,0.04966035,0.10733018,24.3747588,0,0.02743188,0.14500382,0,0.66794665,0,0,0.08617069,0,0,0,0.03537848,0.05832222,0,0,0.41953485,0,0,0,0,0,0,0,0,0,0,0,0,0.11504098,0.03970942,0.01928092,0,0.10103421,1.65983315,0.08938549,0.12566788,0.02154464,0.12873334,19.8971999,5.11180916,0.29885816,0,0,0.06670899,0.06020866,0.30256814,0
06F0399,6,K,82.89796,399,2019.05.02,NA,5-30m,Odontaster validus,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Odontaster,validus,5,tube foot,1ml,Schram,NA,399__ODVA.qgd,NA,Tutton Point on Laird Island,66,52.639,67,34.512,-66.87731667,-67.5752,ODVA,invert,winter,0,0,0,0,0,0,0.02582624,0,0.38712589,0.66480521,0,0.0144564,0.47969879,0.17013823,0.24927046,0,0,0.1593353,1.75656226,0,0,0,0,0.19264958,0,0,0,0.02275544,0.06547897,0.03492054,0,0,0.19829512999999999,0.0087951,0.00755103,0,0,0.0163225,0.01274777,0,12.2377874,0,0.45483316,0,4.31761977,0,0,0,0,2.25995347,0,0,0,0,0,0.04780217,0,0.04245582,0,0.59557829,0,3.74620634,0,0,0.43591229,0,0.04650298,15.7680218,0.12630449,0.10132862,28.1093268,0,0.01996022,0.3884487,0,0.67993876,0,0,0.09876175,0,0,0,0.09413192,0.11200557,0,0,1.04129352,0,0,0,0,0,0,0,0,0,0,0,0,0.06511677,0.02933798,0.02553491,0,0.13195004,1.07785183,0.25561679,0.14275297,0.05653427,0.22631818,15.5524672,6.14262944,0.39416511,0,0,0.21211374,0.18835833,0.30834011,0
06F0403,6,K,82.89796,403,2019.05.02,NA,5-30m,Odontaster validus,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Odontaster,validus,1,gonad,1ml,Schram,see comments,403__ODVA.qgd,NA,Tutton Point on Laird Island,66,52.639,67,34.512,-66.87731667,-67.5752,ODVA,invert,winter,0,0,0,0,0,0,0.00661259,0,0.10267292,0.3793441,0,0,0.48227477,0.07331622,0.18241509,0,0,0.12827894,1.58055153,0,0,0,0,0.23172511,0,0,0,0,0.05249189,0.02096654,0,0,0.47263141,0.00784801,8.2657e-4,0,0,0.01766913,0.01133206,0,19.0516222,0,0.24504806,0,13.5358056,0,0,0,0,0.40867414,0,0,0,0,0,0.07998214,0,0.06091761,0.00536829,0.81678835,0,2.94262981,0,0,0.32638115,0,0.06364619,11.3489132,0.10091312,0.10341062,34.575187,0,0.01412286,0.18197958,0,0.46355687,0,0,0.05333624,0,0,0,0.04018216,0.05707804,0,0,0.2612418,0,0,0,0,0,0,0,0,0,0,0,0,0.0837506,0.10705465,0.02867234,0,0.11357837,0.31360037,0.10514376,0.41142939,0.08223966,0.32630116,5.74906156,3.06250969,0.80084347,0,0,0.10893889,0.0499855,0.16914546,0
06F0404,6,K,82.89796,404,2019.05.02,NA,5-30m,Odontaster validus,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Odontaster,validus,2,gonad,1ml,Schram,see comments,404__ODVA.qgd,NA,Tutton Point on Laird Island,66,52.639,67,34.512,-66.87731667,-67.5752,ODVA,invert,winter,0,0,0,0,0,0,0.03690158,0,0.19787832,4.36577098,0,0.04060455,1.33348925,0.21920564,1.00973553,0,0,0.29077934,5.21397881,0,0,0,0,2.03247631,0,0,0,0.17405246,0.22223593,0.09157486,0,0,0.4048443,0.08049798,0.05792459,0,0,0.03266687,0.15188909,0,6.78959625,0,2.64565438,0,8.19874015,0,0,0,0,1.8495284,0,0,0.0826794,0,0,0.3524069,0,0.23285154,0,1.13029031,0,6.96597748,0,0,0.53752983,0,0.11342752,3.49088638,0.48562737,0.28142581,20.3761242,0,0.04515959,1.52453822,0,0.21176447,0,0,0.21478194,0,0,0,0.56906274,0.85170579,0,0,3.63974519,0,0,0,0,0,0,0,0,0,0,0,0,0.17985036,0.87572065,0.12609962,0,0.62422292,0.70772556,0.58658779,0.61796375,0.80553717,0.28821993,11.3473323,5.42542616,0.83493031,0,0,0.59555372,0.35839059,0.0804179,0
06F0405,6,K,82.89796,405,2019.05.02,NA,5-30m,Odontaster validus,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Odontaster,validus,3,gonad,1ml,Schram,see comments,405__ODVA.qgd,NA,Tutton Point on Laird Island,66,52.639,67,34.512,-66.87731667,-67.5752,ODVA,invert,winter,0,0,0,0,0,0,0.01904845,0,0.10626347,0.77445275,0,0.0123716,0.57105106,0.09226187,0.31106327,0,0,0.14733392,2.69460861,0,0,0,0,0.59792894,0,0,0,0.03631004,0.06549311,0.02734847,0,0,0.34572967,0.01820276,0.00413296,0,0,0.02768947,0.02955135,0,14.3474234,0,0.85992865,0,14.2834512,0,0,0,0,0.90906042,0,0,0,0,0,0.15208068,0,0.08154755,0,0.83881372,0,4.49158041,0,0,0.31833346,0,0.09569237,7.38603745,0.16936273,0.1198354,35.0302597,0,0.01891205,0.29052123,0,0.3285431,0,0,0.07866266,0,0,0,0.10809125,0.16572082,0,0,0.47986676,0,0,0,0,0,0,0,0,0,0,0,0,0.10432657,0.14511057,0.07322024,0,0.12759664,0.49884019,0.24880288,0.49989048,0.10901196,0.27116588,6.22671466,3.82084724,1.04276102,0,0,0.19775467,0.08293884,0.11644583,0
06F0414,6,K,82.89796,414,2019.05.02,NA,5-30m,Cnemidocarpa sp.,Chordata,NA,NA,NA,Cnemidocarpa,sp.,1,pharyngeal basket,1ml,Schram,06S020,414__CNEM.qgd,NA,Tutton Point on Laird Island,66,52.639,67,34.512,-66.87731667,-67.5752,CNEM,invert,winter,0,0,0,0,0,0,0.23319741,0,0.24684396,9.16291856,0,0,1.2366275,0.23903969,2.313617,0,0,0.47555806,16.1292055,0,0,0,0,3.65198843,0,0,0,0.37072913,0.45632704,0.35987481,0,0,1.03614161,0.03527653,0.01826095,0.04083478,0,0.02187031,0.03088936,0,6.53033145,0,2.10589927,0,3.00101341,0,0,0,0,1.05958938,0,0,0,0,0,0.6353053,0,0.02643664,0.01387815,0.77248307,0,0.30805025,0,0,0.16704463,0,0.01969421,0.34579566,0.11605468,0.55839433,23.4074187,0,0.28774866,0.18418693,0,0.02588169,0,0,0.02433482,0.13724332,0,0,1.511018,16.8447122,0,0,0.087267140000000007,0,0,0,0,0,0,0,0,0,0,0,0,0.07484847,0.20302905,0.35603385,0.03380832,0.02775192,0.0494824,0.00879182,0.15740508,1.98019194,0.26274964,0.06957862,2.43046259,0.04433491,0,0.0198253,0,0,0.00108368,0.05160608
06F0415,6,K,82.89796,415,2019.05.02,NA,5-30m,Cnemidocarpa sp.,Chordata,NA,NA,NA,Cnemidocarpa,sp.,2,pharyngeal basket,1ml,Schram,06S021,415__CNEM.qgd,NA,Tutton Point on Laird Island,66,52.639,67,34.512,-66.87731667,-67.5752,CNEM,invert,winter,0,0,0,0,0,0,0.18447181000000001,0,0.15761285,9.01276346,0,0.00933222,1.13430379,0.20671979,1.88141299,0,0,0.40313505,18.2533871,0,0,0,0,4.12135481,0,0,0,0.31882677,0.39409602,0.35426366,0,0,0.88826787,0.03075574,0.02047376,0.03760205,0,0.02004023,0.03311386,0,5.54268213,0,2.32265379,0,3.17715123,0,0,0,0,1.17072051,0,0,0,0,0,0.65202777,0,0.02509727,0.01251731,0.55898369,0,0.24578533,0,0,0.14444399,0,0.02046624,0.31652629,0.07781281,0.51225992,22.2057068,0,0.19230547,0.12544123,0,0.01581767,0,0,0.02503963,0.12284505,0,0,1.5789101,17.5791113,0,0,0.07430195,0,0,0,0,0,0,0,0,0,0,0,0,0.06061435,0.17143577,0.40674364,0.0414888,0.0164166,0.05411888,0.01323402,0.14916272,1.67682829,0.19429019,0.11196163,1.97121185,0,0.03529405,0.015085930000000001,0.05485564,0.01018676,0.81388824,0.04260396
